Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_mediata,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2018S000922    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",82606,Colomines                                         ,2,Dissabte,Ds,Laboral,2018,2,Febrer,3,11,Matí,No hi ha causa mediata,431443.18 ,4582085.96,2.178914,41.385536
2018S000003    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria                                         ,252,Dilluns,Dl,Laboral,2018,1,Gener,1,2,Nit,No hi ha causa mediata,431447.19 ,4585099.12,2.178621,41.412675
2018S004319    ,7,Horta-Guinardó,35,el Guinardó,194406,Maragall                                          ,167-169   ,Dilluns,Dl,Laboral,2018,6,Juny,4,18,Tarda,No hi ha causa mediata,431451.19 ,4586200.77,2.178544,41.422598
2018S007820    ,2,Eixample,5,el Fort Pienc,76807,Sardenya / Diputació                              ,,Dilluns,Dl,Laboral,2018,10,Octubre,15,10,Matí,No hi ha causa mediata,431451.65 ,4583605.7 ,2.178844,41.399225
2018S009065    ,2,Eixample,5,el Fort Pienc,197302,Marina / Consell de Cent                          ,,Dimarts,Dm,Laboral,2018,11,Novembre,27,12,Matí,No hi ha causa mediata,431452.23 ,4583798.16,2.178829,41.400958
2018S007416    ,2,Eixample,5,el Fort Pienc,197302,Marina / Consell de Cent                          ,,Dimarts,Dm,Laboral,2018,10,Octubre,2,13,Matí,No hi ha causa mediata,431452.23 ,4583798.16,2.178829,41.400958
2018S005925    ,2,Eixample,5,el Fort Pienc,197302,Consell de Cent / Marina                          ,,Dimarts,Dm,Laboral,2018,7,Juliol,31,18,Tarda,No hi ha causa mediata,431452.23 ,4583798.16,2.178829,41.400958
2018S000108    ,2,Eixample,5,el Fort Pienc,197302,Consell de Cent / Marina                          ,,Divendres,Dv,Laboral,2018,1,Gener,5,18,Tarda,Alcoholèmia,431452.23 ,4583798.16,2.178829,41.400958
2018S002077    ,2,Eixample,5,el Fort Pienc,197302,Marina / Consell de Cent                          ,,Dimecres,Dc,Laboral,2018,3,Març,14,19,Tarda,No hi ha causa mediata,431452.23 ,4583798.16,2.178829,41.400958
2018S002347    ,2,Eixample,5,el Fort Pienc,197302,Consell de Cent / Marina                          ,,Dissabte,Ds,Laboral,2018,3,Març,24,15,Tarda,No hi ha causa mediata,431452.23 ,4583798.16,2.178829,41.400958
2018S004206    ,8,Nou Barris,52,la Prosperitat,46602,Borràs / Enric Casanovas                          ,,Dijous,Dj,Laboral,2018,5,Maig,31,11,Matí,No hi ha causa mediata,431456.59 ,4588125.71,2.17839,41.439936
2018S009386    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sicília                         ,,Dissabte,Ds,Laboral,2018,12,Desembre,8,20,Tarda,No hi ha causa mediata,431457.14 ,4583406.9 ,2.178932,41.397435
2018S006454    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sicília                         ,,Divendres,Dv,Laboral,2018,8,Agost,24,15,Tarda,No hi ha causa mediata,431457.14 ,4583406.9 ,2.178932,41.397435
2018S006540    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sicília                         ,,Dimarts,Dm,Laboral,2018,8,Agost,28,15,Tarda,No hi ha causa mediata,431457.14 ,4583406.9 ,2.178932,41.397435
2018S006791    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sicília                         ,,Dissabte,Ds,Laboral,2018,9,Setembre,8,21,Tarda,No hi ha causa mediata,431457.14 ,4583406.9 ,2.178932,41.397435
2018S003999    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sicília                         ,,Dimecres,Dc,Laboral,2018,5,Maig,23,19,Tarda,No hi ha causa mediata,431457.14 ,4583406.9 ,2.178932,41.397435
2018S008097    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sicília                         ,,Dimecres,Dc,Laboral,2018,10,Octubre,24,9,Matí,No hi ha causa mediata,431457.14 ,4583406.9 ,2.178932,41.397435
2018S008294    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sicília                         ,,Dimarts,Dm,Laboral,2018,10,Octubre,30,15,Tarda,No hi ha causa mediata,431457.14 ,4583406.9 ,2.178932,41.397435
2018S005034    ,2,Eixample,5,el Fort Pienc,325005,Corts Catalanes / Sicília                         ,,Dissabte,Ds,Laboral,2018,6,Juny,30,10,Matí,No hi ha causa mediata,431457.14 ,4583406.9 ,2.178932,41.397435
2018S007903    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sicília                         ,,Dijous,Dj,Laboral,2018,10,Octubre,18,12,Matí,No hi ha causa mediata,431457.14 ,4583406.9 ,2.178932,41.397435
2018S001260    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes / Sicília                         ,,Dijous,Dj,Laboral,2018,2,Febrer,15,16,Tarda,No hi ha causa mediata,431457.14 ,4583406.9 ,2.178932,41.397435
2018S000264    ,9,Sant Andreu,62,el Congrés i els Indians,255704,Maragall / Pinar del Río                          ,,Dijous,Dj,Laboral,2018,1,Gener,11,21,Tarda,No hi ha causa mediata,431457.6  ,4586212.43,2.178619,41.422703
2018S001440    ,8,Nou Barris,52,la Prosperitat,174307,Júlia                                             ,100,Dijous,Dj,Laboral,2018,2,Febrer,22,16,Tarda,No hi ha causa mediata,431459.95 ,4588424.87,2.178396,41.44263
2018S003713    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria / Sant Quintí                           ,,Dissabte,Ds,Laboral,2018,5,Maig,12,20,Tarda,No hi ha causa mediata,431460.81 ,4585127.29,2.178781,41.41293
2018S008980    ,2,Eixample,6,la Sagrada Família,350308,València / Padilla                                ,,Divendres,Dv,Laboral,2018,11,Novembre,23,23,Nit,No hi ha causa mediata,431460.95 ,4584179.19,2.17889,41.404391
2018S001772    ,2,Eixample,6,la Sagrada Família,350308,València / Padilla                                ,,Diumenge,Dg,Laboral,2018,3,Març,4,18,Tarda,No hi ha causa mediata,431460.95 ,4584179.19,2.17889,41.404391
2018S003564    ,2,Eixample,6,la Sagrada Família,238400,Padilla / València                                ,,Dimarts,Dm,Laboral,2018,5,Maig,8,9,Matí,No hi ha causa mediata,431460.95 ,4584179.19,2.17889,41.404391
2018S001591    ,2,Eixample,6,la Sagrada Família,238400,Padilla / València                                ,,Dimarts,Dm,Laboral,2018,2,Febrer,27,19,Tarda,No hi ha causa mediata,431460.95 ,4584179.19,2.17889,41.404391
2018S002876    ,2,Eixample,6,la Sagrada Família,350308,València / Padilla                                ,,Diumenge,Dg,Laboral,2018,4,Abril,15,16,Tarda,No hi ha causa mediata,431460.95 ,4584179.19,2.17889,41.404391
2018S002994    ,2,Eixample,6,la Sagrada Família,268003,Cartagena / Provença                              ,,Dimecres,Dc,Laboral,2018,4,Abril,18,19,Tarda,No hi ha causa mediata,431461.53 ,4584551.41,2.178855,41.407743
2018S008934    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,105304,Rosselló / Dos de Maig                            ,,Dijous,Dj,Laboral,2018,11,Novembre,22,16,Tarda,No hi ha causa mediata,431461.64 ,4584743.79,2.178834,41.409476
2018S008925    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,289105,Rosselló / Dos de Maig                            ,,Dijous,Dj,Laboral,2018,11,Novembre,22,9,Matí,No hi ha causa mediata,431461.64 ,4584743.79,2.178834,41.409476
2018S006877    ,7,Horta-Guinardó,35,el Guinardó,194406,Maragall                                          ,142-144   ,Dimecres,Dc,Laboral,2018,9,Setembre,12,20,Tarda,No hi ha causa mediata,431461.96 ,4586230.74,2.178669,41.422869
2018S009330    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes                                   ,715,Dimecres,Dc,Laboral,2018,12,Desembre,5,19,Tarda,No hi ha causa mediata,431462.27 ,4583447.32,2.178989,41.397799
2018S004002    ,2,Eixample,5,el Fort Pienc,305100,Sant Joan / Alí Bei                               ,,Dimecres,Dc,Laboral,2018,5,Maig,23,20,Tarda,No hi ha causa mediata,431462.4  ,4582829.69,2.17906,41.392237
2018S003193    ,2,Eixample,5,el Fort Pienc,305100,Alí Bei / Sant Joan                               ,,Dimecres,Dc,Laboral,2018,4,Abril,25,13,Matí,No hi ha causa mediata,431462.4  ,4582829.69,2.17906,41.392237
2018S006115    ,2,Eixample,5,el Fort Pienc,305100,Sant Joan / Alí Bei                               ,,Dimecres,Dc,Laboral,2018,8,Agost,8,11,Matí,No hi ha causa mediata,431462.4  ,4582829.69,2.17906,41.392237
2018S003554    ,2,Eixample,5,el Fort Pienc,305100,Sant Joan / Alí Bei                               ,,Dilluns,Dl,Laboral,2018,5,Maig,7,15,Tarda,No hi ha causa mediata,431462.4  ,4582829.69,2.17906,41.392237
2018S002284    ,2,Eixample,6,la Sagrada Família,191204,Mallorca / Castillejos                            ,,Dijous,Dj,Laboral,2018,3,Març,22,8,Matí,No hi ha causa mediata,431462.42 ,4584365.78,2.178886,41.406072
2018S002290    ,2,Eixample,6,la Sagrada Família,191204,Mallorca / Castillejos                            ,,Dijous,Dj,Laboral,2018,3,Març,22,10,Matí,No hi ha causa mediata,431462.42 ,4584365.78,2.178886,41.406072
2018S003106    ,2,Eixample,6,la Sagrada Família,191204,Castillejos / Mallorca                            ,,Dimarts,Dm,Laboral,2018,4,Abril,24,17,Tarda,No hi ha causa mediata,431462.42 ,4584365.78,2.178886,41.406072
2018S004851    ,2,Eixample,6,la Sagrada Família,191204,Mallorca / Castillejos                            ,,Dilluns,Dl,Laboral,2018,6,Juny,25,8,Matí,No hi ha causa mediata,431462.42 ,4584365.78,2.178886,41.406072
2018S001101    ,8,Nou Barris,51,Verdun,361508,Viladrosa / Favència                              ,,Divendres,Dv,Laboral,2018,2,Febrer,9,14,Tarda,No hi ha causa mediata,431463.72 ,4588779.01,2.178401,41.44582
2018S005855    ,2,Eixample,6,la Sagrada Família,178308,Aragó / Lepant                                    ,,Diumenge,Dg,Laboral,2018,7,Juliol,29,15,Tarda,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S009184    ,2,Eixample,6,la Sagrada Família,178308,Aragó / Lepant                                    ,,Dissabte,Ds,Laboral,2018,12,Desembre,1,12,Matí,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S009263    ,2,Eixample,6,la Sagrada Família,178308,Lepant / Aragó                                    ,,Dimarts,Dm,Laboral,2018,12,Desembre,4,8,Matí,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S007012    ,2,Eixample,6,la Sagrada Família,178308,Aragó / Lepant                                    ,,Dimarts,Dm,Laboral,2018,9,Setembre,18,14,Tarda,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S008459    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Lepant                                    ,,Dilluns,Dl,Laboral,2018,11,Novembre,5,12,Matí,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S005963    ,2,Eixample,6,la Sagrada Família,18505,Lepant / Aragó                                    ,,Dimecres,Dc,Laboral,2018,8,Agost,1,14,Tarda,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S003449    ,2,Eixample,6,la Sagrada Família,178308,Aragó / Lepant                                    ,,Dijous,Dj,Laboral,2018,5,Maig,3,16,Tarda,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S000238    ,2,Eixample,6,la Sagrada Família,178308,Aragó / Lepant                                    ,,Dimecres,Dc,Laboral,2018,1,Gener,10,22,Nit,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S003271    ,2,Eixample,6,la Sagrada Família,178308,Aragó / Lepant                                    ,,Divendres,Dv,Laboral,2018,4,Abril,27,18,Tarda,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S002459    ,2,Eixample,6,la Sagrada Família,178308,Aragó / Lepant                                    ,,Dijous,Dj,Laboral,2018,3,Març,29,12,Matí,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S009153    ,2,Eixample,6,la Sagrada Família,178308,Lepant / Aragó                                    ,,Divendres,Dv,Laboral,2018,11,Novembre,30,11,Matí,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S006011    ,2,Eixample,6,la Sagrada Família,178308,Aragó / Lepant                                    ,,Divendres,Dv,Laboral,2018,8,Agost,3,12,Matí,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S006315    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Lepant                                    ,,Divendres,Dv,Laboral,2018,8,Agost,17,9,Matí,No hi ha causa mediata,431463.86 ,4583995.65,2.178945,41.402738
2018S009822    ,2,Eixample,5,el Fort Pienc,71600,Casp / Nàpols                                     ,,Diumenge,Dg,Laboral,2018,12,Desembre,23,18,Tarda,No hi ha causa mediata,431464.86 ,4583206.91,2.179047,41.395634
2018S009449    ,2,Eixample,5,el Fort Pienc,71600,napols / Casp                                     ,,Dimarts,Dm,Laboral,2018,12,Desembre,11,16,Tarda,No hi ha causa mediata,431464.86 ,4583206.91,2.179047,41.395634
2018S000650    ,2,Eixample,5,el Fort Pienc,71600,Casp / Nàpols                                     ,,Dijous,Dj,Laboral,2018,1,Gener,25,4,Nit,No hi ha causa mediata,431464.86 ,4583206.91,2.179047,41.395634
2018S009450    ,2,Eixample,5,el Fort Pienc,225500,Nàpols / Casp                                     ,,Dimarts,Dm,Laboral,2018,12,Desembre,11,16,Tarda,No hi ha causa mediata,431464.86 ,4583206.91,2.179047,41.395634
2018S005467    ,1,Ciutat Vella,2,el Barri Gòtic,701266,B-10 (Llobregat)                                  ,K106      ,Diumenge,Dg,Laboral,2018,7,Juliol,15,5,Nit,Alcoholèmia,431465.38 ,4581159.78,2.179285,41.377196
2018S001000    ,2,Eixample,5,el Fort Pienc,28305,Ausiàs Marc / Roger de Flor                       ,,Dimarts,Dm,Laboral,2018,2,Febrer,6,13,Matí,No hi ha causa mediata,431465.75 ,4583017.28,2.179079,41.393926
2018S000595    ,2,Eixample,5,el Fort Pienc,28305,Ausiàs Marc / Roger de Flor                       ,,Dimarts,Dm,Laboral,2018,1,Gener,23,9,Matí,No hi ha causa mediata,431465.75 ,4583017.28,2.179079,41.393926
2018S005316    ,8,Nou Barris,45,Porta,113404,Escultor Ordóñez                                  ,154,Dilluns,Dl,Laboral,2018,7,Juliol,9,22,Nit,No hi ha causa mediata,431467.17 ,4587926.8 ,2.178539,41.438145
2018S009904    ,8,Nou Barris,52,la Prosperitat,135509,Valldaura                                         ,227-229   ,Divendres,Dv,Laboral,2018,12,Desembre,28,15,Tarda,No hi ha causa mediata,431472.06 ,4588024.9 ,2.178587,41.439029
2018S000249    ,7,Horta-Guinardó,35,el Guinardó,79102,Xiprer / Vinya                                    ,,Dijous,Dj,Laboral,2018,1,Gener,11,13,Matí,No hi ha causa mediata,431473.22 ,4585672.97,2.178867,41.417846
2018S006699    ,8,Nou Barris,50,les Roquetes,12305,Alta de les Roquetes                              ,319,Dimecres,Dc,Laboral,2018,9,Setembre,5,9,Matí,No hi ha causa mediata,431473.78 ,4589440.3 ,2.178446,41.451777
2018S009369    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,17,Divendres,Dv,Laboral,2018,12,Desembre,7,20,Tarda,No hi ha causa mediata,431474.78 ,4581846.6 ,2.179319,41.383383
2018S009143    ,8,Nou Barris,50,les Roquetes,267816,Nou Barris                                        ,15-17     ,Dijous,Dj,Laboral,2018,11,Novembre,29,16,Tarda,No hi ha causa mediata,431476.15 ,4589023.77,2.178522,41.448026
2018S004071    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan                                         ,1,Divendres,Dv,Laboral,2018,5,Maig,25,22,Nit,No hi ha causa mediata,431476.64 ,4582777.79,2.179236,41.39177
2018S000131    ,9,Sant Andreu,62,el Congrés i els Indians,308902,Sant Pasqual Bailón                               ,5,Dissabte,Ds,Laboral,2018,1,Gener,6,22,Nit,No hi ha causa mediata,431477.85 ,4586756.7 ,2.1788,41.427607
2018S008485    ,7,Horta-Guinardó,35,el Guinardó,297001,Sant Antoni Maria Claret / Amèrica                ,,Dimarts,Dm,Laboral,2018,11,Novembre,6,10,Matí,No hi ha causa mediata,431480.47 ,4585322.82,2.178994,41.414693
2018S004370    ,7,Horta-Guinardó,35,el Guinardó,297001,Amèrica / Sant Antoni Maria Claret                ,,Dimecres,Dc,Laboral,2018,6,Juny,6,13,Matí,No hi ha causa mediata,431480.47 ,4585322.82,2.178994,41.414693
2018S006246    ,2,Eixample,6,la Sagrada Família,18505,Aragó                                             ,463,Dilluns,Dl,Laboral,2018,8,Agost,13,21,Tarda,No hi ha causa mediata,431480.68 ,4584041.63,2.179141,41.403154
2018S004958    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,289105,Freser                                            ,1-3       ,Dimecres,Dc,Laboral,2018,6,Juny,27,19,Tarda,No hi ha causa mediata,431482.4  ,4584781.12,2.179078,41.409814
2018S006788    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,319104,Santapau                                          ,9,Dissabte,Ds,Laboral,2018,9,Setembre,8,18,Tarda,No hi ha causa mediata,431485.57 ,4586860.69,2.17888,41.428544
2018S009924    ,7,Horta-Guinardó,35,el Guinardó,297001,Sant Antoni Maria Claret                          ,207,Dissabte,Ds,Laboral,2018,12,Desembre,29,14,Tarda,No hi ha causa mediata,431486.95 ,4585344.45,2.179069,41.414888
2018S007253    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,134801,Freser / Rosselló                                 ,,Dijous,Dj,Laboral,2018,9,Setembre,27,1,Nit,No hi ha causa mediata,431488.05 ,4584765.3 ,2.179148,41.409672
2018S006035    ,7,Horta-Guinardó,35,el Guinardó,217206,Maragall                                          ,134-136   ,Dissabte,Ds,Laboral,2018,8,Agost,4,6,Matí,No hi ha causa mediata,431489.83 ,4586189.34,2.179008,41.422498
2018S009825    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,15,Dilluns,Dl,Laboral,2018,12,Desembre,24,1,Nit,Alcoholèmia,431490.89 ,4581829.74,2.179514,41.383233
2018S005068    ,1,Ciutat Vella,2,el Barri Gòtic,82901,Colom                                             ,20,Dissabte,Ds,Laboral,2018,6,Juny,30,20,Tarda,Alcoholèmia,431490.93 ,4581299.8 ,2.179574,41.37846
2018S001842    ,1,Ciutat Vella,2,el Barri Gòtic,82901,Colom                                             ,20,Dimarts,Dm,Laboral,2018,3,Març,6,20,Tarda,No hi ha causa mediata,431490.93 ,4581299.8 ,2.179574,41.37846
2018S001801    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,134801,Freser                                            ,7,Dilluns,Dl,Laboral,2018,3,Març,5,18,Tarda,No hi ha causa mediata,431491.51 ,4584800.79,2.179185,41.409992
2018S009542    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,16-18     ,Divendres,Dv,Laboral,2018,12,Desembre,14,7,Matí,No hi ha causa mediata,431493.37 ,4581858.97,2.17954,41.383496
2018S007113    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,16-18     ,Divendres,Dv,Laboral,2018,9,Setembre,21,15,Tarda,No hi ha causa mediata,431493.37 ,4581858.97,2.17954,41.383496
2018S000187    ,8,Nou Barris,51,Verdun,120807,Favència                                          ,314-316   ,Dimarts,Dm,Laboral,2018,1,Gener,9,6,Matí,No hi ha causa mediata,431494.59 ,4588758.69,2.178773,41.44564
2018S005008    ,2,Eixample,5,el Fort Pienc,197302,Marina                                            ,210,Divendres,Dv,Laboral,2018,6,Juny,29,12,Matí,No hi ha causa mediata,431494.85 ,4583790.61,2.179339,41.400894
2018S001442    ,2,Eixample,6,la Sagrada Família,178308,Lepant                                            ,238-242   ,Dijous,Dj,Laboral,2018,2,Febrer,22,16,Tarda,No hi ha causa mediata,431496.02 ,4583977.61,2.179332,41.402578
2018S008804    ,8,Nou Barris,52,la Prosperitat,174307,Júlia                                             ,128,Diumenge,Dg,Laboral,2018,11,Novembre,18,1,Nit,No hi ha causa mediata,431496.55 ,4588533.79,2.178822,41.443614
2018S001637    ,8,Nou Barris,45,Porta,319104,Santapau / Fabra i Puig                           ,,Dijous,Dj,Laboral,2018,3,Març,1,8,Matí,No hi ha causa mediata,431496.76 ,4587050.4 ,2.178993,41.430254
2018S006487    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig / Santapau                           ,,Diumenge,Dg,Laboral,2018,8,Agost,26,17,Tarda,No hi ha causa mediata,431496.76 ,4587050.4 ,2.178993,41.430254
2018S003962    ,1,Ciutat Vella,2,el Barri Gòtic,82901,Colom                                             ,19,Dimarts,Dm,Laboral,2018,5,Maig,22,19,Tarda,No hi ha causa mediata,431498.49 ,4581314.13,2.179663,41.378589
2018S000907    ,1,Ciutat Vella,2,el Barri Gòtic,82901,Colom                                             ,19,Divendres,Dv,Laboral,2018,2,Febrer,2,19,Tarda,No hi ha causa mediata,431498.49 ,4581314.13,2.179663,41.378589
2018S006693    ,8,Nou Barris,51,Verdun,174307,Júlia                                             ,130,Dimecres,Dc,Laboral,2018,9,Setembre,5,0,Nit,No hi ha causa mediata,431499.08 ,4588541.08,2.178851,41.44368
2018S001764    ,2,Eixample,5,el Fort Pienc,197302,Marina                                            ,189,Diumenge,Dg,Laboral,2018,3,Març,4,13,Matí,No hi ha causa mediata,431502.99 ,4583707.98,2.179446,41.40015
2018S008311    ,2,Eixample,5,el Fort Pienc,100800,Diputació                                         ,443,Dimarts,Dm,Laboral,2018,10,Octubre,30,10,Matí,No hi ha causa mediata,431503.1  ,4583672.39,2.179451,41.39983
2018S009819    ,8,Nou Barris,51,Verdun,120807,Favència                                          ,318,Diumenge,Dg,Laboral,2018,12,Desembre,23,19,Tarda,Alcoholèmia,431504.01 ,4588761.43,2.178885,41.445665
2018S002477    ,8,Nou Barris,51,Verdun,120807,Favència                                          ,318,Divendres,Dv,Laboral,2018,3,Març,30,21,Tarda,No hi ha causa mediata,431504.01 ,4588761.43,2.178885,41.445665
2018S001726    ,8,Nou Barris,51,Verdun,120807,Favència                                          ,318,Dissabte,Ds,Laboral,2018,3,Març,3,9,Matí,No hi ha causa mediata,431504.01 ,4588761.43,2.178885,41.445665
2018S008611    ,1,Ciutat Vella,2,el Barri Gòtic,82901,Colom                                             ,18,Dissabte,Ds,Laboral,2018,11,Novembre,10,13,Matí,No hi ha causa mediata,431504.79 ,4581325.65,2.179737,41.378694
2018S007999    ,1,Ciutat Vella,2,el Barri Gòtic,82901,Colom                                             ,18,Diumenge,Dg,Laboral,2018,10,Octubre,21,16,Tarda,No hi ha causa mediata,431504.79 ,4581325.65,2.179737,41.378694
2018S003108    ,8,Nou Barris,55,Ciutat Meridiana,92950,Costabona / Agudes                                ,,Diumenge,Dg,Laboral,2018,4,Abril,22,2,Nit,No hi ha causa mediata,431504.89 ,4590741.53,2.178671,41.463499
2018S004859    ,2,Eixample,6,la Sagrada Família,18505,Aragó                                             ,465-467   ,Dilluns,Dl,Laboral,2018,6,Juny,25,10,Matí,No hi ha causa mediata,431505.43 ,4584065.88,2.179435,41.403374
2018S003120    ,2,Eixample,6,la Sagrada Família,178308,Lepant                                            ,217-219   ,Dilluns,Dl,Laboral,2018,4,Abril,23,9,Matí,No hi ha causa mediata,431509.11 ,4583932.78,2.179494,41.402176
2018S001538    ,2,Eixample,6,la Sagrada Família,178308,Lepant                                            ,217-219   ,Dilluns,Dl,Laboral,2018,2,Febrer,26,9,Matí,No hi ha causa mediata,431509.11 ,4583932.78,2.179494,41.402176
2018S008778    ,2,Eixample,5,el Fort Pienc,76807,Sardenya                                          ,195-197   ,Divendres,Dv,Laboral,2018,11,Novembre,16,17,Tarda,No hi ha causa mediata,431509.31 ,4583531.3 ,2.179542,41.39856
2018S000874    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes                                   ,727,Dijous,Dj,Laboral,2018,2,Febrer,1,20,Tarda,No hi ha causa mediata,431509.45 ,4583492.9 ,2.179548,41.398214
2018S000241    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161407,Indústria / Roura                                 ,,Dimecres,Dc,Laboral,2018,1,Gener,10,22,Nit,No hi ha causa mediata,431511.43 ,4585181.5 ,2.17938,41.413423
2018S001018    ,9,Sant Andreu,62,el Congrés i els Indians,282300,Riera d'Horta                                     ,46,Dimecres,Dc,Laboral,2018,2,Febrer,7,9,Matí,No hi ha causa mediata,431511.53 ,4586796.83,2.179198,41.427971
2018S007257    ,8,Nou Barris,50,les Roquetes,701267,Favència                                          ,257,Dijous,Dj,Laboral,2018,9,Setembre,27,6,Matí,Excés de velocitat o inadequada,431511.83 ,4588833.54,2.178971,41.446315
2018S004484    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,282300,Riera d'Horta / Cardenal Tedeschini               ,,Dilluns,Dl,Laboral,2018,6,Juny,11,19,Tarda,Alcoholèmia,431511.95 ,4586784.78,2.179205,41.427863
2018S005157    ,1,Ciutat Vella,2,el Barri Gòtic,701266,Colom                                             ,17,Dimecres,Dc,Laboral,2018,7,Juliol,4,17,Tarda,No hi ha causa mediata,431511.95 ,4581339.11,2.179821,41.378816
2018S003422    ,2,Eixample,6,la Sagrada Família,350308,València                                          ,499,Dimecres,Dc,Laboral,2018,5,Maig,2,23,Nit,No hi ha causa mediata,431512.23 ,4584244.46,2.179496,41.404983
2018S001059    ,9,Sant Andreu,62,el Congrés i els Indians,191907,Manigua / Pinar del Río                           ,,Dijous,Dj,Laboral,2018,2,Febrer,8,13,Matí,No hi ha causa mediata,431515.58 ,4586207.45,2.179314,41.422663
2018S001195    ,8,Nou Barris,52,la Prosperitat,174307,Mas Duran                                         ,32,Dimarts,Dm,Laboral,2018,2,Febrer,13,13,Matí,No hi ha causa mediata,431518.16 ,4588542.32,2.17908,41.443693
2018S007328    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,134801,Freser                                            ,19,Dissabte,Ds,Laboral,2018,9,Setembre,29,14,Tarda,No hi ha causa mediata,431519.27 ,4584849.99,2.179512,41.410438
2018S002194    ,1,Ciutat Vella,2,el Barri Gòtic,701266,B-10 (Llobregat)                                  ,K105      ,Dilluns,Dl,Laboral,2018,3,Març,19,8,Matí,No hi ha causa mediata,431520.59 ,4581243.79,2.179935,41.377958
2018S000559    ,1,Ciutat Vella,2,el Barri Gòtic,701266,Litoral (Llobregat)                               ,K105      ,Dilluns,Dl,Laboral,2018,1,Gener,22,8,Matí,No hi ha causa mediata,431520.59 ,4581243.79,2.179935,41.377958
2018S004052    ,1,Ciutat Vella,2,el Barri Gòtic,701266,Litoral (Llobregat)                               ,K105      ,Divendres,Dv,Laboral,2018,5,Maig,25,17,Tarda,No hi ha causa mediata,431520.59 ,4581243.79,2.179935,41.377958
2018S003929    ,8,Nou Barris,51,Verdun,120807,Favència                                          ,320,Dilluns,Dl,Laboral,2018,5,Maig,21,13,Matí,No hi ha causa mediata,431521.5  ,4588753.98,2.179096,41.4456
2018S002367    ,8,Nou Barris,45,Porta,700017,Valldaura / Avis                                  ,,Diumenge,Dg,Laboral,2018,3,Març,25,18,Tarda,No hi ha causa mediata,431521.96 ,4588015.21,2.179185,41.438946
2018S004199    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana                                          ,14,Dijous,Dj,Laboral,2018,5,Maig,31,5,Nit,No hi ha causa mediata,431521.99 ,4581829.29,2.179886,41.383231
